token,pca_2_component_1,pca_2_component_2,word_count
guybensonshow,-0.31176335,0.09284391,2
donaldson,-0.32615516,0.05983354,2
deposit,-0.3088704,0.10285164,2
oggncm,-0.26174647,0.046937224,2
minnesotaexpat,-0.30031145,0.13760799,2
mfm,-0.2021463,0.046223775,2
lardfdorkness,-0.1994779,0.11687592,2
sapientprograms,-0.3650347,0.10916871,2
repjohncurtis,-0.2508962,0.066507034,2
mjeannd,-0.3449598,0.056545857,2
thuggery,-0.3344537,0.11640975,2
hellocookie,-0.21302508,0.075438246,2
lfjoafq,-0.11912889,0.06799212,2
peached,-0.32214996,0.07989392,2
unintelligible,-0.27351925,0.10930543,2
terryan,-0.33610243,0.082454264,2
danmuskin,-0.40185413,0.08742011,2
gkdu,-0.40299395,0.10929771,2
cynic,-0.28931674,0.045849446,2
sistersinlaw,-0.21461731,0.16740425,2
teresaedelglass,-0.16944721,0.14724422,2
beatles,-0.31399027,0.041357275,2
chapelcissy,-0.369065,0.11510775,2
acadianbelle,-0.3318625,0.06266295,2
sthu,-0.34801766,0.17803894,2
ejl,-0.25919262,0.13844524,2
manure,-0.27065954,0.1076854,2
gravedigger,-0.2909226,0.06257161,2
zelenskyyua,-0.33995298,0.049936842,2
hctrudo,-0.3232726,0.077513196,2
evanwil,-0.2886879,0.018916931,2
advertise,-0.3095381,0.077092186,2
bugs,-0.21400015,0.035779547,2
bunny,-0.15698884,0.07163082,2
syst,-0.2993998,0.07789104,2
myohapuyhe,-0.3243173,0.049876936,2
regis,-0.164928,0.034527358,2
roigfranzia,-0.15885513,0.055958703,2
mbieseck,-0.16123514,0.094496705,2
mateagold,-0.3774689,0.12964787,2
dafnalinzer,-0.3232533,0.10830589,2
jnin,-0.18660614,0.09175981,2
karol,-0.33316788,0.065778054,2
redraft,-0.4591012,0.13833173,2
employer,-0.23001935,0.013615165,2
rubbed,-0.40221387,0.10441569,2
xsovietnews,-0.28883642,0.08108973,2
devolved,-0.21067935,0.027203754,2
upfront,-0.37221628,0.050590504,2
tolls,-0.2305277,0.047522932,2
bodice,-0.18700784,0.084145114,2
elimi,-0.3242169,0.12822697,2
deadstatetweets,-0.17172828,0.03826981,2
ylds,-0.19582704,0.024170915,2
statistics,-0.20156491,0.08840567,2
adegrandpre,-0.2304175,0.16091965,2
represen,-0.3422651,0.20549028,2
aidansmith,-0.29531166,0.040555123,2
sheeple,-0.3687899,0.0788898,2
clearances,-0.36080334,0.09434464,2
revjamesriley,-0.31085965,0.12931792,2
jillfilipovic,-0.33225504,0.13419016,2
claytoonz,-0.28510106,0.13432789,2
dxnjgo,-0.25966656,0.06308179,2
fur,-0.28623202,0.08040869,2
utilization,-0.29361513,0.17425673,2
myredbeetle,-0.24089317,0.0610618,2
betraybook,-0.36161554,0.074641086,2
antitr,-0.24277568,0.05372176,2
chick,-0.21727291,0.022839585,2
beer_parade,-0.31939855,0.0881274,2
ffe,-0.38224715,0.14068006,2
ceciliacmaida,-0.07858455,-0.0030692061,2
monetary,-0.31326717,0.12370156,2
devolution,-0.30269852,0.041524626,2
usage,-0.19310054,0.10662001,2
joshrogin,-0.18198481,0.072433814,2
dusty,-0.18748754,0.054393098,2
politicsinsider,-0.37345746,0.12216467,2
solemaini,-0.28965265,0.068550855,2
wonsuk,-0.28609794,0.0479745,2
meeeeeeeee,-0.26526824,0.06268895,2
maniacal,-0.3108988,0.04727925,2
peolsi,-0.3774391,0.08531131,2
xhf,-0.3158401,0.0634705,2
pulle,-0.3585539,0.0068489527,2
texaseyeliddoc,-0.3280629,0.09699811,2
taniabanks,-0.26667067,0.096122056,2
uedfpzkrix,-0.15351757,0.03235685,2
lucillebluth,-0.11770643,0.035475977,2
arresteddev,-0.11775792,0.04919017,2
unsilent,-0.2210152,-0.018788943,2
spinless,-0.29683587,0.038701333,2
census,-0.22918086,0.04472186,2
rpe,-0.22122498,0.07939051,2
wcgo,-0.2224118,0.08507756,2
cnntown,-0.26275846,0.09052501,2
trump_sucks_,-0.35786718,0.08493587,2
restock,-0.18357944,-0.092032164,2
myhighlighter,-0.17373599,-0.07310708,2
mysharpie,-0.19868958,-0.04714836,2
coronates,-0.32823035,0.12267699,2
gospel,-0.1651885,0.06525604,2
ridicu,-0.32644954,0.07661733,2
slaying,-0.28550622,0.12325697,2
don_blitzen,-0.12070464,0.02168985,2
puttin,-0.2757542,0.06766921,2
ncgop,-0.34202456,0.14912885,2
potus_,-0.3284259,0.06822983,2
wyc,-0.35293257,0.021384502,2
conscienceisit,-0.25329137,0.1415226,2
tired_oftrump,-0.26186177,0.027056908,2
watercutter,-0.2022935,0.02224389,2
debbieh,-0.38207695,0.09021153,2
levied,-0.21578063,0.012085438,2
rickschaler,-0.35771695,0.04899685,2
silicone,-0.34107623,0.0067422027,2
undocumented,-0.20200594,-0.00038839178,2
zwcheolv,-0.32126838,-0.029193195,2
substantially,-0.29378575,0.1116419,2
eatkinson,-0.29310358,0.116003044,2
ccbsn,-0.34632534,0.042031106,2
oga,-0.2470259,0.11340947,2
abili,-0.23904145,0.10850787,2
combativeness,-0.25808606,0.08350184,2
preet,-0.2849983,0.081087954,2
chucks,-0.22239211,0.05801389,2
nikki,-0.25768676,0.041791376,2
rema,-0.28535798,0.08786643,2
interactive,-0.20366845,0.032613,2
qvtmycmsgv,-0.20969115,0.09333865,2
canno,-0.26390633,0.0241912,2
mlgc_barb,-0.2287907,0.044382703,2
ohioquit,-0.38768762,0.06038588,2
frrhtpk,-0.27640918,0.06631328,2
recalcitrant,-0.13906965,0.03985094,2
accus,-0.26369813,0.04212365,2
wsqvesveyx,-0.2539787,-0.0023819564,2
coordina,-0.23334306,0.17292197,2
twittertantrum,-0.20646964,0.028340349,2
syphiliphigus,-0.2624554,0.071749896,2
bonespures,-0.12692034,0.017465457,2
yielded,-0.25417876,-0.0058532795,2
dreamt,-0.37083572,0.07373145,2
nickgourevitch,-0.36465132,0.16251907,2
petri,-0.26830772,0.10604468,2
tessalightsitup,-0.36760026,0.08994074,2
sisu_sanity,-0.2006715,0.049055286,2
provokative,-0.17811729,-0.025331767,2
fluke,-0.3141168,0.03681935,2
roiled,-0.35409185,0.010409984,2
schlossberg,-0.14923559,0.12526496,2
aspersions,-0.23728809,0.069456376,2
dancchamberlain,-0.28002095,0.012951943,2
actual_chaos,-0.24845687,0.080060735,2
bpgpw,-0.23574288,0.062331315,2
kohanimknew,-0.23922862,0.046267036,2
avery,-0.20605163,0.040969547,2
knowita,-0.22761653,0.05914854,2
sallyqyates,-0.2889881,0.024249997,2
manageab,-0.19593352,-0.021511724,2
modernhomesla,-0.29460117,0.09091113,2
cdkzai,-0.21479496,0.094362184,2
a_r_berg,-0.105564505,-0.012634294,2
madebyhistory,-0.31776208,0.09006576,2
oqcf,-0.315429,0.061595242,2
concepti,-0.27111298,0.112924606,2
ujktcowkl,-0.26036125,0.139014,2
sengarypeters,-0.296296,0.042594176,2
twelvehundreds,-0.34007746,0.042757154,2
crankyasscajun,-0.39399078,0.040806815,2
farted,-0.39346644,0.08205182,2
afd,-0.08426341,0.050898604,2
hnerdi,-0.112312235,0.04253935,2
securit,-0.27725825,0.061087072,2
asim,0.074085906,0.0076828185,2
riaz,0.025054866,0.006906624,2
nancyknows,-0.36415574,0.073290445,2
luwod,-0.27294025,0.1404511,2
rvfl,-0.23651804,0.118984,2
dawg,-0.25075662,0.016800638,2
elianselmi,-0.1918446,0.006792744,2
uttbsv,-0.32918003,-0.018162021,2
kangaroocourt,-0.4077746,0.12397389,2
csxoi,-0.2406927,0.095225446,2
repblumena,-0.23960088,0.07097364,2
withstood,-0.3173497,0.07168149,2
imzba,-0.15007637,0.12637345,2
ltbg,-0.16418682,0.14193885,2
committin,-0.16631062,0.08689854,2
tarring,-0.21821815,0.12328827,2
baldly,-0.28112987,0.14261626,2
jim_j,-0.28802434,0.08605093,2
flapping,-0.2521051,0.028565178,2
openi,-0.23398417,0.06166753,2
executes,-0.30767313,0.0940412,2
thomasbbisig,-0.33436286,0.051344592,2
heroine,-0.21016018,0.09412965,2
tangible,-0.30248797,0.08188623,2
lever,-0.3670406,0.11678068,2
cuxw,-0.23362297,0.08707109,2
mkbvf,-0.28404343,0.084394164,2
spendy,-0.17170906,0.022969276,2
wonp,-0.26505166,0.1644633,2
lotsas,-0.4192086,0.051326692,2
aweso,-0.24320062,-0.01810947,2
blackdi,-0.33684784,0.10527809,2
gura,-0.21358185,0.04894878,2
sealeteam,-0.23877385,-0.0081822835,2
wings,-0.22630621,0.04867784,2
frozenflash,-0.14225115,0.008049374,2
deve,-0.24185622,0.10692488,2
notunderdog,-0.2900836,0.05252112,2
dumbfounding,-0.3544588,0.096928425,2
rebu,-0.13978706,-0.027421832,2
sac,-0.3055024,0.08320243,2
fagmbol,-0.16712117,0.013375451,2
youuuuuu,-0.23837897,0.037394013,2
sherrysmolders,-0.30552432,0.14207073,2
tiredmommy,-0.32832742,0.07025441,2
vdo,-0.2619314,0.1284216,2
deadlin,-0.3140566,0.1037765,2
nancycordes,-0.3498138,0.1429237,2
concernedhigh,-0.21011445,0.06382844,2
restaurants,-0.13365242,0.038479105,2
brooke_ruthann,-0.28507474,0.016778762,2
ach,-0.15172271,-0.03548104,2
veritypace,-0.30465436,0.13806702,2
zglnthivx,-0.25529322,0.085389495,2
mattnegrin,-0.3033516,0.08425818,2
dmetals,-0.15649217,0.041360546,2
backstab,-0.29244462,0.07954394,2
repulse,-0.38430142,0.18877408,2
kehsdfzkw,-0.26036617,0.028309286,2
mayarockeymoore,-0.2176646,0.069918886,2
justonevoice,-0.27534825,-0.006645202,2
tiktok,-0.18618052,0.033578094,2
jupiter,-0.1148716,0.04423499,2
mholbc,-0.31669438,0.034312055,2
ddnifcins,-0.18481188,0.05800827,2
opednews,-0.254228,0.07502288,2
clumsy,-0.29252875,0.02329884,2
bakr,-0.14293304,0.035376463,2
xpqmbzr,-0.34030497,0.04653912,2
asterisks,-0.2391712,0.038839933,2
yxcbqrt,-0.23613536,0.036353443,2
monasalama_,-0.2518502,0.084564604,2
lenses,-0.31190616,0.18233669,2
hurr,-0.1378768,0.07803636,2
durr,-0.14114946,0.09163609,2
unsee,-0.3524735,0.029652575,2
gstuedler,-0.24167773,0.07402023,2
ahf,-0.20617154,0.13766964,2
khvjqq,-0.3403815,0.05695921,2
anniegrayercnn,-0.280612,0.058092505,2
weho_,-0.36580616,0.1418123,2
nob,-0.23828495,0.08236969,2
asvn,-0.17478302,0.11342392,2
nief,-0.12333499,0.111066006,2
realpaulwinters,-0.25586915,0.060097143,2
nhadwumvfl,-0.31388074,0.10320608,2
volu,-0.30159906,0.11014164,2
aires,-0.22393182,0.056717664,2
garybernstein,-0.2143434,0.0961025,2
magabusmusts,-0.17391862,0.06231879,2
forq,-0.3937965,0.09550561,2
emphatic,-0.3193526,0.06167822,2
franvarjagstar,-0.3367396,0.00052267045,2
prayerfeathers,-0.35940436,0.046142038,2
hqirrimj,-0.16255815,0.038004927,2
john_koetzner,-0.31545198,0.12661947,2
dundun,-0.18069595,-0.0011135614,2
pamhowdy,-0.30269936,0.03776962,2
vickiringer,-0.28529164,0.04757781,2
kkqok,-0.19010109,0.053494163,2
lisahaineslaw,-0.26783112,0.07571636,2
shittakes,-0.280144,0.07103594,2
italians,-0.2832381,0.15703356,2
crlbe,-0.36744583,0.10970012,2
caliconserv,-0.29339868,0.08464465,2
upp_polls,-0.4328142,0.12730178,2
dicktator,-0.34280923,0.08332308,2
atrios,-0.25906435,0.105209984,2
primer,-0.23807733,0.076271325,2
underestimates,-0.41407153,0.08745996,2
tir,-0.35351726,0.103091195,2
demcastor,-0.2664073,0.06615672,2
daralynn,-0.28567535,0.13069102,2
inclusive,-0.29165322,0.048984736,2
nonnie_myers,-0.3140115,0.022372762,2
squished,-0.23581994,0.04354466,2
awokeready,-0.36538333,0.14602338,2
secrecy,-0.2277575,0.084554315,2
intellectuals,-0.31152356,0.038970068,2
bamboozled,-0.2544197,0.07799013,2
skeletons,-0.28402498,0.03545232,2
dispense,-0.25502512,0.11050352,2
z_everson,-0.28586465,0.12272655,2
nbf,-0.37173495,0.1033279,2
robertpicardo,-0.20423739,0.060456477,2
para,-0.2629441,0.11161978,2
hamlet,-0.26050806,0.12534264,2
protocols,-0.24713083,0.031765994,2
kqishx,-0.26425815,0.06876998,2
ecx,-0.28070217,0.0446588,2
write_sense,-0.3822661,0.037058007,2
narrated,-0.25425264,0.094689205,2
surpassed,-0.3144423,0.049812905,2
infinity,-0.33496094,0.07981254,2
meta,-0.31457156,0.07271934,2
aktrwiz,-0.21651867,0.19186684,2
effected,-0.26870543,0.013631663,2
proven_right,-0.32837486,0.05304708,2
bou,-0.2862665,0.062377933,2
bby,-0.0068848445,0.0033974424,2
sbl,-0.03928174,0.02801533,2
incase,-0.32164976,0.049158633,2
factfinder,-0.3347137,0.06534584,2
maryalittlebitt,-0.16779521,0.04675015,2
qhantomthread,-0.23404817,0.03887109,2
rigid,-0.42465475,0.2116207,2
panthera,-0.26542184,0.07180988,2
elevrivera,-0.21348351,-0.018588979,2
dafuqruwearing,-0.2524314,0.0031493471,2
welco,-0.29789314,0.11410164,2
kmr,-0.27135324,0.05487114,2
cyfbbcbqxv,-0.2996647,0.06495584,2
frankbruni,-0.16032314,0.04828607,2
twofer,-0.35080948,0.15277377,2
foxn,-0.25040528,0.051345903,2
zqtktiyb,-0.33790082,0.046836995,2
realbradbrewer,-0.21521378,0.00077385316,2
treasonoustrump,-0.4178811,0.08462431,2
effin,-0.33628327,-0.035940733,2
reasserting,-0.26660755,0.0367341,2
witless,-0.27054158,0.024803506,2
diderot,-0.20191216,0.10599372,2
pablo_,-0.25261495,0.18909927,2
mgoodwin_nypost,-0.2569144,0.012152153,2
initiates,-0.27560556,0.105249144,2
xjzf,-0.29844618,0.050708264,2
cztbpg,-0.25945204,0.054371458,2
annetarsia,-0.23502465,0.06328811,2
ashish,-0.27400702,0.07448421,2
jha,-0.24522851,0.09314624,2
freeyourmindkid,-0.23113656,0.057550173,2
volunteering,-0.30175754,0.05642316,2
spiro,-0.19823207,0.13500011,2
kbkk,-0.26430684,0.0631365,2
betsiegray,-0.17884402,0.018500539,2
degrade,-0.3965002,0.12757377,2
retribu,-0.2975079,0.17642446,2
ekbenxksfr,-0.1997747,0.10151001,2
chrissakes,-0.14558107,0.110124305,2
mpc,-0.1672417,0.104636736,2
josephsakata,-0.3330253,-0.017515669,2
niceuu,-0.26775312,0.0061321836,2
awemsakg,-0.28403592,-0.0024730868,2
kpxfbtcwol,-0.11823104,-0.03213271,2
yaxqnyez,-0.13984397,0.0031896525,2
keetuq,-0.28554684,0.07029985,2
rottsbot,-0.15155064,0.03797153,2
fsbdkos,-0.16652483,0.0108118765,2
consulate,-0.26393956,0.05675108,2
fabulist,-0.22351316,0.059222847,2
pretzels,-0.25889814,0.08538389,2
asymmetric,-0.31992427,0.069712654,2
cindycoops,-0.17751205,0.088643655,2
lbqmgkojis,-0.26540634,0.026221778,2
funflaw,-0.29246283,0.15530454,2
decrease,-0.22969595,0.049330905,2
export,-0.16729426,-0.009510296,2
jsldy,-0.30091503,0.14529131,2
vent,-0.30732659,0.068187356,2
kyna,-0.26786298,0.01910572,2
furthers,-0.3865794,0.12035711,2
leonardpittsjr,-0.27879095,0.11911276,2
joelp,-0.11732744,-0.004260346,2
soicxyoz,-0.23675154,0.116078995,2
songwriter,-0.11286327,0.02372315,2
campaignin,-0.415791,0.093360536,2
azws,-0.28899175,0.15561576,2
humbly,-0.26233375,0.079006895,2
truthhammer,-0.235581,0.07338474,2
backpedaling,-0.264333,0.04949958,2
conserv_tribune,-0.30538863,0.074230835,2
mshalk,-0.29396123,0.06052182,2
kylekashuv,-0.35854718,0.04400274,2
craigslist,-0.2876401,0.067274354,2
tdy,-0.2261227,-0.0501117,2
profepps,-0.2945644,0.09559763,2
celebrations,-0.31745327,0.017757615,2
maliciou,-0.39301258,0.060392287,2
attackers,-0.36462417,0.114341326,2
qmx,-0.15599994,0.07485347,2
misinformati,-0.309971,0.0676394,2
rosieogrady,-0.2826165,0.06906733,2
doenymm,-0.2571814,0.06076712,2
movingforward,-0.20081031,0.05344917,2
tomrtweets,-0.1650629,0.08842566,2
legs,-0.2117936,0.030237889,2
generalelection,-0.28887483,0.10558785,2
travelers,-0.24109943,0.026020154,2
fgazum,-0.34642842,0.07954341,2
carlquintanilla,-0.28155532,0.053150922,2
trol,-0.2465888,0.011084326,2
lwmvuhqqld,-0.32120904,0.04545336,2
katunews,-0.28598812,0.08779284,2
docm,-0.33161435,0.1438439,2
nimw,-0.37535033,0.06487362,2
nsnu,-0.06657382,0.07990471,2
zaql,-0.046154242,0.07914279,2
timkmak,-0.30063057,0.08431413,2
hangers,-0.24404624,0.09134652,2
tmgbqdwta,-0.35063487,0.0675124,2
vzgtiraowj,-0.24878575,0.08808843,2
jdyb,-0.2422853,0.11166898,2
oqndq,-0.34999165,0.11580726,2
jude,-0.25954202,0.0329084,2
syz,-0.27123022,0.08792116,2
biological,-0.272035,0.067437954,2
couture,-0.29092646,0.05984706,2
conservalidity,-0.2322564,0.033592068,2
lzgdd,-0.19300199,0.025233384,2
coordinator,-0.07454512,0.024729488,2
obstructor,-0.14080215,0.04169558,2
giznxby,-0.29850182,0.052918404,2
kavpn,-0.26524436,0.09670026,2
lerbaker,-0.26682574,0.055484153,2
rallys,-0.26039675,0.0735862,2
gqrpve,-0.3301583,0.008978499,2
impeachand,-0.42311558,0.09969884,2
templates,-0.36289987,-0.03062376,2
ajdelgado,-0.30733636,0.08845877,2
bums,-0.3581674,0.11858613,2
brokaw,-0.18206291,-0.0024593025,2
designer,-0.28485188,0.02197815,2
imagination,-0.4025001,0.06182796,2
deregulated,-0.28121328,0.0690194,2
cowed,-0.24414784,0.12003679,2
sbmccallister,-0.24360073,0.13660409,2
nelv,-0.16308565,0.05826275,2
svhn,-0.13698357,0.053362023,2
kathleenkatfox,-0.43636474,0.054224253,2
educational,-0.27169064,0.071631536,2
jennysmithny,-0.25469938,0.08641703,2
sugge,-0.3057136,0.024394164,2
hiddeninmo,-0.3029516,0.083598964,2
anthonymichau,-0.3335136,0.017431099,2
wdz,-0.36019036,0.06951141,2
atlantiso,-0.40546423,0.110928036,2
davedagruber,-0.40973023,0.105275296,2
bhterxn,-0.3853105,0.08905282,2
busines,-0.21781558,0.04809533,2
windows,-0.32606822,0.120593764,2
protestants,-0.13411477,0.10184568,2
flings,-0.20337684,0.006083735,2
rt_com,-0.26781017,0.049596023,2
apc,-0.2853849,0.057510838,2
bluntly,-0.2367459,0.17215143,2
capeandcowell,-0.24665721,0.031300582,2
aunt,-0.2733724,0.029084181,2
stephenseidel,-0.41249692,0.12177226,2
ptmurf,-0.18003729,0.14259161,2
unreality,-0.21231861,0.042197637,2
foaming,-0.19517183,6.919918e-05,2
goptreason,-0.2669327,0.06927038,2
francis,-0.17976347,0.15360832,2
rooney,-0.18371731,0.13471442,2
hustlin,-0.37764946,-0.044708904,2
xmbo,-0.20486924,0.018686896,2
lchkg,-0.17562053,0.026916824,2
stevegaston,-0.27885684,0.02992926,2
popoujnd,-0.30436122,-0.00022324632,2
gkinmc,-0.12698756,0.11726201,2
whiffed,-0.31451786,0.05806237,2
convoy,-0.2634065,0.06388489,2
analytics,-0.2878205,0.06619489,2
wucptk,-0.2352792,0.10472489,2
buigxuopjg,-0.19763291,0.02862169,2
varvel,-0.2772886,0.07981552,2
neb,-0.13089553,0.053129233,2
ecopraire,-0.30718523,0.080968075,2
mlfat,-0.20104775,0.07385105,2
patvpeters,-0.20842487,0.04251651,2
guidan,-0.24358048,0.14350402,2
mice,-0.17517844,0.051921543,2
heather,-0.24747334,0.048667066,2
camped,-0.26522845,0.053054832,2
suspiciously,-0.17901692,0.05580879,2
iqqj,-0.20780112,0.03477011,2
emilyrep,-0.3067794,0.025491992,2
houstonian,-0.26157162,0.018828966,2
truthjustis,-0.22633174,0.036905583,2
realronhoward,-0.27745444,0.053020895,2
wfc,-0.2587115,0.09086591,2
ksecus,-0.30394366,0.035000183,2
ngirrard,-0.3144447,0.043700263,2
winre,-0.32970613,0.13265222,2
bxvrvo,-0.29342997,0.08068391,2
libera,-0.22824013,-0.038543407,2
prb,-0.14426562,0.010685179,2
ghostwriter,-0.08031107,0.083819844,2
settings,-0.2915494,0.06378771,2
hobbit_,-0.31322575,0.08893292,2
dramas,-0.235398,0.10713683,2
obligations,-0.31938222,0.09835043,2
jana__howser,-0.3340385,0.032262802,2
daytobehappy,-0.3494119,0.05282602,2
monic,-0.41535667,0.16536412,2
inferring,-0.36946565,0.023678264,2
phishie_philly,-0.25734442,0.0024591906,2
tld,-0.23494425,0.08279941,2
devoting,-0.31305563,0.05735081,2
tvcgav,-0.24006775,0.03348491,2
sonam_sheth,-0.30260447,0.14386794,2
cleaners,-0.38118815,0.102149464,2
scottpresle,-0.31400824,-0.0009295963,2
pus,-0.11044228,0.05142403,2
inmoyvxygf,-0.26053444,0.17722288,2
ypr,-0.24165836,0.0211707,2
removaltrial,-0.2347396,0.078189194,2
vftdlv,-0.3171481,0.16139558,2
ihu,-0.24165143,0.024238555,2
mcguirescotty,-0.3620351,-0.053789664,2
sfqtoteqzk,-0.24255833,0.061324704,2
tournament,-0.32486674,0.06505836,2
authoritar,-0.3500194,0.051188115,2
gmsarli,-0.3088115,0.06046771,2
incendiary,-0.1822657,0.056234613,2
galore,-0.3214455,0.12222517,2
emai,-0.22053917,0.06308348,2
presidenti,-0.28779095,0.07380794,2
dnz,-0.30968797,0.011261201,2
robedm,-0.22418973,0.060360488,2
dangainor,-0.32243115,0.07817678,2
xnjyjjrped,-0.41684785,0.021400783,2
siblings,-0.28817403,0.07037825,2
ooshdesign,-0.36086386,0.08044628,2
harrasment,-0.35724795,0.07746359,2
pancho,-0.23588608,-0.018086163,2
bandolier,-0.19359785,-0.0733652,2
uapuhvvbwn,-0.23824182,-0.06401642,2
xmhqfyjxtd,-0.26214015,0.071657404,2
faceofhate,-0.27942812,0.030490784,2
oeg,-0.26972896,0.1313172,2
azvl,-0.2466426,0.13768642,2
davidplouffe,-0.22652853,0.14327507,2
practitioners,-0.3451456,0.13964696,2
denys,-0.16721793,0.04801332,2
bxgzkq,-0.2872262,0.06725588,2
wort,-0.22773232,0.024872307,2
hdirnbvx,-0.29409388,0.08929244,2
rectangular,-0.1445252,0.080626965,2
monangesauvi,-0.27462158,0.099969596,2
gainesm,-0.3390253,0.17347576,2
panti,-0.24808584,0.06509314,2
mtman,-0.22493272,0.051855966,2
ehvst,-0.24851735,0.056321345,2
mluz,-0.2739262,0.05772672,2
dancer,-0.2528237,0.12719555,2
shutter,-0.25419283,0.016455805,2
tbeansprout,-0.17131889,0.04483831,2
bethreinhard,-0.20003127,0.06791671,2
ckeats,-0.28113726,0.06791294,2
fede,-0.21169417,0.12733044,2
srzvdg,-0.2213748,0.050165277,2
loserthink,-0.29079744,0.14595133,2
nevadacaucuses,-0.24842761,0.12761575,2
regressed,-0.3005014,0.04715061,2
tuition,-0.26782018,0.03637764,2
withdrawing,-0.31224042,0.12376439,2
resonating,-0.339466,0.110919334,2
dreadful,-0.23197944,0.061639585,2
hollywoo,-0.25140473,0.031710617,2
vhsajvxx,-0.25198716,0.054714493,2
floridashutdown,-0.17475156,0.019305678,2
dmpphyzjhf,-0.24314833,-0.004669166,2
kkqty,-0.118126675,0.08439488,2
heuu,-0.12282304,0.10142219,2
omluojr,-0.3102011,-0.0033552444,2
jaimyblanco,-0.22268456,0.04901668,2
skyrocket,-0.2702353,0.057773463,2
huokgn,-0.31017262,0.18894188,2
zwf,-0.27354676,0.050950427,2
uygur,-0.11037574,0.014198051,2
hnturtledove,-0.30910018,0.115349144,2
gel,-0.17020285,0.0564054,2
sanitizer,-0.07401472,0.01844426,2
barrels,-0.15539621,0.0461863,2
dawning,-0.26936668,0.1459125,2
deepsouthproud,-0.31564087,0.07198591,2
floridalockdown,-0.22575957,0.022622999,2
iif,-0.14389555,0.11919336,2
propensity,-0.4747397,0.14212064,2
penamerica,-0.19470295,0.15144695,2
sonia,-0.16194458,0.10279616,2
soto,-0.24413083,0.10218157,2
roder,-0.20776662,0.06833579,2
libertywatch,-0.37655723,0.16707425,2
wjf,-0.1579391,0.035790436,2
obotod,-0.18990074,0.025126928,2
simplistic,-0.23264045,0.035617404,2
rjam,-0.2704569,0.04202053,2
contitonight,-0.32164305,0.04074559,2
zlmnqw,-0.31472954,0.046364516,2
aqyu,-0.28169483,0.022055682,2
rickfreedland,-0.38714567,0.1777859,2
dreamerdecay,-0.22741488,0.06444495,2
obligedfriend,-0.25040624,0.04975621,2
ughrats,-0.29351598,0.06519822,2
sarahnferris,-0.25268257,0.109454155,2
paths,-0.2307219,0.08577578,2
kristine_kenyon,-0.26032847,0.13267198,2
hemmer,-0.3050728,0.17054696,2
coincid,-0.26356268,0.024402382,2
cicero,-0.3063852,0.08011363,2
catmom,-0.23413797,0.08914257,2
insuff,-0.28684267,0.10616024,2
bureaucrat,-0.25187898,-0.017823474,2
limi,-0.26846167,-0.0027310774,2
lavellegerald,-0.2838389,0.08916377,2
appe,-0.28964695,0.11452311,2
gingermermaid,-0.21631317,0.06192052,2
miscreant,-0.24552448,0.016446525,2
conservativext,-0.2727104,0.059116565,2
groping,-0.18297142,0.058296405,2
